,response,response,response
0_1_2_5_6_8_11_39_40_41_44_45_47_48_49_51,3,0.008310249307479225,361
0_1_2_5_6_8_10_39_40_41_44_45_47_48_50_51,3,0.008086253369272238,371
0_1_2_5_6_8_11_39_40_41_43_45_47_48_49_51,3,0.0078125,384
25_26_39_40_41_44_45_47_48_50_51,3,0.007407407407407408,405
0_1_3_5_6_8_10_29_30_31_33_34_36_37,3,0.006622516556291391,453
25_26_39_40_41_44_45_47_48_49_51,3,0.00641025641025641,468
25_28_29_30_33_34_36_37,3,0.006097560975609756,492
0_1_2_4_6_8_11_29_30_31_33_34_35_37,3,0.006036217303822937,497
0_1_3_5_7_8_11_27_29_30_33_34_35_37,3,0.003931847968545216,763
0_1_3_5_6_8_10_27_29_30_33_34_35_37,3,0.0038071065989847717,788
0_1_2_5_7_8_11_27_29_30_33_34_35_37,3,0.0037359900373599006,803
0_1_2_5_6_8_10_27_29_30_33_34_35_37,3,0.0037220843672456576,806
0_1_3_5_6_8_9_27_29_30_33_34_35_37,3,0.0037174721189591076,807
0_1_2_4_7_8_9_27_29_30_33_34_35_37,3,0.0036188178528347406,829
0_1_3_5_7_8_9_26_29_30_33_34_35_37,3,0.0035046728971962616,856
0_1_2_4_7_8_9_26_29_30_33_34_36_37,3,0.003468208092485549,865
0_1_2_5_7_8_10_26_29_30_33_34_35_37,3,0.003468208092485549,865
0_1_2_4_6_8_9_26_29_30_33_34_35_37,3,0.003468208092485549,865
0_1_2_5_6_8_11_26_29_30_33_34_36_37,3,0.003367003367003367,891
0_1_2_5_7_8_11_26_29_30_33_34_36_37,3,0.0033444816053511705,897
0_1_2_5_7_8_10_26_29_30_32_34_35_37,2,1.0,2
12_13_15_17_18_20_23_27_39_40_41_44_45_47_48_49_51,2,1.0,2
0_1_3_5_7_8_10_26_29_30_32_36_37,2,1.0,2
0_1_5_6_8_10_29_30_32_34_35_37,2,1.0,2
0_1_2_5_7_8_9_27_29_30_32_34_36_37,2,1.0,2
0_1_2_5_7_8_11_27_29_30_32_35_37,2,1.0,2
0_1_3_4_7_8_11_26_29_30_32_35_37,2,0.6666666666666666,3
12_13_15_17_18_20_21_26_29_30_32_35_37,2,0.6666666666666666,3
0_1_3_4_7_8_9_26_29_30_32_36_37,2,0.6666666666666666,3
0_1_2_5_6_8_10_29_30_31_32_35_37,2,0.6666666666666666,3
12_13_14_16_19_20_21_27_39_40_41_44_45_47_48_50_51,2,0.5,4
0_1_2_5_6_8_10_26_29_30_32_35_37,2,0.5,4
12_13_15_16_19_20_21_27_39_40_41_44_45_47_48_49_51,2,0.5,4
0_1_3_5_6_8_11_29_30_31_32_36_37,2,0.5,4
12_13_15_16_18_20_22_27_29_30_32_35_37,2,0.5,4
0_1_2_5_6_8_11_26_29_30_32_35_37,2,0.5,4
12_13_15_16_18_20_23_27_29_30_32_36_37,2,0.5,4
0_1_3_4_6_8_11_29_30_31_32_35_37,2,0.5,4
0_1_2_5_6_8_9_29_30_31_32_35_37,2,0.5,4
0_1_3_5_6_8_11_26_29_30_32_36_37,2,0.5,4
0_1_2_4_6_8_9_27_29_30_32_34_35_37,2,0.5,4
0_1_3_5_6_8_11_27_29_30_32_36_37,2,0.5,4
0_1_2_4_7_8_11_26_29_30_32_36_37,2,0.4,5
0_1_3_4_7_8_10_27_29_30_32_36_37,2,0.4,5
12_13_14_16_19_20_21_29_30_32_34_36_37,2,0.3333333333333333,6
12_13_15_16_18_20_23_29_30_32_34_35_37,2,0.3333333333333333,6
0_1_2_4_7_8_9_27_29_30_32_35_37,2,0.3333333333333333,6
0_1_2_5_7_8_9_27_29_30_32_35_37,2,0.3333333333333333,6
12_13_15_16_19_20_22_29_30_32_34_36_37,2,0.3333333333333333,6
0_1_3_5_6_8_10_29_30_31_32_36_37,2,0.3333333333333333,6
12_13_15_17_18_20_22_29_30_32_34_35_37,2,0.3333333333333333,6
25_27_29_30_32_34_35_37,2,0.2222222222222222,9
25_27_29_30_32_36_37,2,0.2,10
12_13_14_17_18_20_21_29_30_32_36_37,2,0.2,10
0_1_2_4_6_8_10_27_29_30_33_34_36_37_38,2,0.2,10
12_13_14_16_18_20_21_29_30_32_34_36_37,2,0.18181818181818182,11
12_13_14_16_19_20_22_29_30_32_34_35_37,2,0.18181818181818182,11
12_13_14_16_18_20_22_29_30_32_36_37,2,0.18181818181818182,11
12_13_15_16_19_20_21_29_30_32_35_37,2,0.18181818181818182,11
12_13_15_17_18_20_22_29_30_32_36_37,2,0.15384615384615385,13
24_26_27_29_30_32_33_34_36_37,2,0.15384615384615385,13
0_1_3_5_7_8_10_26_29_30_33_34_36_37_38,2,0.14285714285714285,14
0_1_2_5_6_8_10_29_30_32_34_36_37,2,0.14285714285714285,14
0_1_2_5_6_8_9_27_29_30_32_33_34_36_37,2,0.14285714285714285,14
0_1_2_5_7_8_9_29_30_32_34_35_37,2,0.14285714285714285,14
0_1_3_5_7_8_9_29_30_32_34_36_37,2,0.13333333333333333,15
12_13_15_16_18_20_23_29_30_32_36_37,2,0.125,16
0_1_3_4_7_8_11_27_29_30_33_34_36_37_38,2,0.11764705882352941,17
0_1_3_5_6_8_10_29_30_32_34_36_37,2,0.11764705882352941,17
12_13_14_16_19_20_22_29_30_32_36_37,2,0.1111111111111111,18
0_1_3_5_6_8_11_29_30_32_34_36_37,2,0.1111111111111111,18
12_13_14_17_19_20_23_29_30_32_36_37,2,0.10526315789473684,19
25_26_29_33_34_36_37,2,0.10526315789473684,19
0_1_2_4_6_8_11_27_29_30_32_33_34_36_37,2,0.10526315789473684,19
0_1_3_4_6_8_10_29_30_32_34_35_37,2,0.09523809523809523,21
0_1_3_4_7_8_11_29_30_32_34_35_37,2,0.09090909090909091,22
0_1_2_5_6_8_11_29_30_32_34_36_37,2,0.09090909090909091,22
0_1_2_4_7_8_11_27_29_30_33_34_36_37_38,2,0.09090909090909091,22
0_1_2_4_7_8_10_29_30_32_34_36_37,2,0.08,25
28_39_40_41_43_45_47_48_49_51,2,0.07407407407407407,27
0_1_2_4_7_8_9_29_30_32_34_36_37,2,0.06896551724137931,29
0_1_3_5_7_8_10_28_29_30_33_34_36_37,2,0.03508771929824561,57
25_27_39_40_41_43_45_47_48_50_51,2,0.034482758620689655,58
0_1_3_4_6_8_9_28_29_30_33_34_36_37,2,0.02857142857142857,70
12_13_15_17_19_20_22_29_30_32_33_34_36_37,2,0.028169014084507043,71
25_27_29_30_32_33_34_35_37,2,0.02702702702702703,74
12_13_14_16_19_20_23_29_30_33_34_36_37_38,2,0.023809523809523808,84
25_27_39_40_41_44_45_47_48_50_51,2,0.023529411764705882,85
12_13_14_17_19_20_21_29_30_33_34_36_37_38,2,0.022727272727272728,88
12_13_15_17_18_20_21_29_30_33_34_36_37_38,2,0.020618556701030927,97
12_13_14_16_18_20_21_29_30_33_34_36_37_38,2,0.020202020202020204,99
25_26_29_30_33_34_35_37_38,2,0.02,100
12_13_14_17_19_20_22_29_30_33_34_35_37_38,2,0.0196078431372549,102
12_13_14_16_18_20_23_26_29_30_33_34_35_37,2,0.013333333333333334,150
12_13_14_16_18_20_23_39_40_41_44_45_47_48_50_51,2,0.01282051282051282,156
12_13_15_17_18_20_21_26_29_30_33_34_36_37,2,0.012658227848101266,158
0_1_3_5_7_8_9_29_30_32_33_34_36_37,2,0.012578616352201259,159
12_13_15_16_19_20_21_26_29_30_33_34_36_37,2,0.0125,160
0_1_3_4_7_8_9_29_30_32_33_34_36_37,2,0.012422360248447204,161
12_13_14_16_18_20_22_39_40_41_44_45_47_48_49_51,2,0.012422360248447204,161
12_13_14_16_19_20_21_39_40_41_44_45_47_48_50_51,2,0.012195121951219513,164
12_13_15_16_19_20_22_26_29_30_33_34_35_37,2,0.011976047904191617,167
0_1_2_5_7_8_10_29_30_32_33_34_36_37,2,0.011834319526627219,169
12_13_14_16_18_20_23_27_29_30_33_34_35_37,2,0.011494252873563218,174
0_1_3_4_7_8_10_29_30_32_33_34_36_37,2,0.011428571428571429,175
12_13_14_16_18_20_21_26_29_30_33_34_35_37,2,0.011428571428571429,175
12_13_14_16_19_20_21_27_29_30_33_34_36_37,2,0.011363636363636364,176
12_13_15_17_19_20_21_26_29_30_33_34_35_37,2,0.011363636363636364,176
12_13_15_17_19_20_22_39_40_41_44_45_47_48_49_51,2,0.011363636363636364,176
12_13_14_17_19_20_21_26_29_30_33_34_36_37,2,0.011363636363636364,176
12_13_14_16_19_20_22_27_29_30_33_34_35_37,2,0.011299435028248588,177
12_13_14_17_18_20_23_39_40_41_44_45_47_48_49_51,2,0.011235955056179775,178
12_13_15_16_19_20_23_39_40_41_44_45_47_48_49_51,2,0.011235955056179775,178
12_13_14_16_19_20_21_26_29_30_33_34_36_37,2,0.011111111111111112,180
12_13_14_16_19_20_23_27_29_30_33_34_36_37,2,0.01098901098901099,182
12_13_15_17_18_20_23_27_29_30_33_34_35_37,2,0.01098901098901099,182
12_13_14_17_18_20_21_39_40_41_44_45_47_48_50_51,2,0.010471204188481676,191
12_13_14_17_19_20_23_27_29_30_33_34_35_37,2,0.010471204188481676,191
0_1_2_5_6_8_9_29_30_32_33_34_35_37,2,0.010362694300518135,193
12_13_14_17_18_20_21_27_29_30_33_34_35_37,2,0.010362694300518135,193
12_13_14_16_18_20_22_27_29_30_33_34_35_37,2,0.010309278350515464,194
12_13_15_16_19_20_23_39_40_41_43_45_47_48_49_51,2,0.010256410256410256,195
12_13_14_17_18_20_21_26_29_30_33_34_35_37,2,0.010256410256410256,195
12_13_14_17_18_20_21_27_29_30_33_34_36_37,2,0.010050251256281407,199
12_13_14_17_19_20_23_27_29_30_33_34_36_37,2,0.009478672985781991,211
12_13_14_17_18_20_23_29_30_31_33_34_36_37,2,0.008928571428571428,224
12_13_15_17_19_20_23_27_29_30_33_34_36_37,2,0.008695652173913044,230
12_13_15_17_19_20_21_27_29_30_33_34_36_37,2,0.00816326530612245,245
0_1_2_4_7_8_9_29_30_33_34_36_37_38,2,0.008064516129032258,248
12_13_14_17_19_20_23_29_30_31_33_34_36_37,2,0.008,250
0_1_2_4_6_8_11_29_30_33_34_36_37_38,2,0.007905138339920948,253
12_13_14_16_18_20_22_29_30_31_33_34_36_37,2,0.007722007722007722,259
12_13_15_17_19_20_23_29_30_31_33_34_36_37,2,0.007518796992481203,266
0_1_2_4_6_8_10_29_30_33_34_36_37_38,2,0.007462686567164179,268
0_1_3_4_7_8_11_29_30_33_34_36_37_38,2,0.007380073800738007,271
0_1_2_4_6_8_11_29_30_33_34_35_37_38,2,0.007272727272727273,275
0_1_2_5_7_8_11_29_30_33_34_35_37_38,2,0.007220216606498195,277
0_1_3_5_6_8_11_29_30_33_34_35_37_38,2,0.007194244604316547,278
0_1_2_4_6_8_10_29_30_33_34_35_37_38,2,0.0070921985815602835,282
0_1_2_5_6_8_9_29_30_33_34_36_37_38,2,0.007017543859649123,285
0_1_2_4_7_8_10_29_30_33_34_36_37_38,2,0.006993006993006993,286
0_1_2_4_6_8_9_29_30_33_34_36_37_38,2,0.00684931506849315,292
0_1_2_5_7_8_9_29_30_33_34_35_37_38,2,0.006711409395973154,298
0_1_2_5_6_8_10_29_30_33_34_35_37_38,2,0.006711409395973154,298
0_1_2_4_7_8_9_29_30_33_34_35_37_38,2,0.006688963210702341,299
0_1_2_5_6_8_10_29_30_33_34_36_37_38,2,0.006578947368421052,304
0_1_2_5_6_8_11_29_30_33_34_35_37_38,2,0.006535947712418301,306
0_1_3_5_6_8_11_29_30_33_34_36_37_38,2,0.006514657980456026,307
0_1_2_4_7_8_11_29_30_33_34_35_37_38,2,0.006472491909385114,309
26_39_40_41_44_45_47_48_50_51,2,0.006430868167202572,311
0_1_3_4_7_8_10_39_40_41_44_45_47_48_49_51,2,0.00641025641025641,312
0_1_2_5_6_8_11_29_30_33_34_36_37_38,2,0.006369426751592357,314
0_1_3_4_6_8_11_39_40_41_44_45_47_48_50_51,2,0.006329113924050633,316
27_39_40_41_44_45_47_48_50_51,2,0.006309148264984227,317
0_1_3_5_6_8_9_39_40_41_44_45_47_48_49_51,2,0.006172839506172839,324
27_39_40_41_43_45_47_48_49_51,2,0.006172839506172839,324
0_1_2_5_7_8_9_39_40_41_43_45_47_48_50_51,2,0.0061162079510703364,327
0_1_3_5_7_8_11_29_30_33_34_35_37_38,2,0.0061162079510703364,327
0_1_3_5_6_8_11_39_40_41_44_45_47_48_49_51,2,0.006006006006006006,333
0_1_3_5_6_8_10_39_40_41_44_45_47_48_49_51,2,0.006006006006006006,333
0_1_3_4_7_8_9_39_40_41_43_45_47_48_50_51,2,0.005970149253731343,335
26_39_40_41_43_45_47_48_50_51,2,0.005970149253731343,335
0_1_3_4_7_8_10_39_40_41_43_45_47_48_49_51,2,0.005952380952380952,336
0_1_3_4_6_8_11_39_40_41_44_45_47_48_49_51,2,0.005934718100890208,337
0_1_2_5_7_8_11_39_40_41_43_45_47_48_49_51,2,0.0058997050147492625,339
0_1_3_4_7_8_11_39_40_41_44_45_47_48_49_51,2,0.0058823529411764705,340
0_1_3_5_7_8_9_39_40_41_43_45_47_48_50_51,2,0.0058309037900874635,343
0_1_3_5_7_8_11_39_40_41_43_45_47_48_50_51,2,0.005681818181818182,352
0_1_2_5_6_8_11_39_40_41_43_45_47_48_50_51,2,0.0056022408963585435,357
0_1_2_5_6_8_10_39_40_41_44_45_47_48_49_51,2,0.005555555555555556,360
0_1_2_5_6_8_9_39_40_41_44_45_47_48_50_51,2,0.0055248618784530384,362
0_1_3_4_7_8_11_39_40_41_44_45_47_48_50_51,2,0.005376344086021506,372
0_1_2_4_7_8_11_39_40_41_43_45_47_48_50_51,2,0.005333333333333333,375
0_1_2_4_6_8_9_39_40_41_44_45_47_48_49_51,2,0.005208333333333333,384
0_1_2_5_6_8_9_39_40_41_43_45_47_48_49_51,2,0.005115089514066497,391
0_1_2_4_7_8_9_29_30_31_33_34_36_37,2,0.004576659038901602,437
0_1_3_4_7_8_10_29_30_31_33_34_35_37,2,0.00437636761487965,457
0_1_2_4_7_8_11_29_30_31_33_34_36_37,2,0.004210526315789474,475
0_1_3_4_6_8_9_29_30_31_33_34_35_37,2,0.00411522633744856,486
0_1_3_4_6_8_11_29_30_31_33_34_36_37,2,0.003976143141153081,503
25_26_39_40_41_43_45_47_48_50_51,2,0.003968253968253968,504
0_1_2_5_7_8_9_29_30_31_33_34_35_37,2,0.003929273084479371,509
0_1_2_5_7_8_11_29_30_31_33_34_36_37,2,0.003898635477582846,513
0_1_2_5_7_8_11_29_30_31_33_34_35_37,2,0.003875968992248062,516
0_1_2_5_6_8_11_27_29_30_33_34_35_37,2,0.0025412960609911056,787
0_1_2_4_6_8_11_27_29_30_33_34_35_37,2,0.0025,800
0_1_3_4_7_8_11_27_29_30_33_34_36_37,2,0.0024630541871921183,812
0_1_2_5_7_8_11_26_29_30_33_34_35_37,2,0.0024330900243309003,822
0_1_3_4_6_8_10_27_29_30_33_34_36_37,2,0.0024242424242424242,825
0_1_3_5_7_8_10_26_29_30_33_34_35_37,2,0.002242152466367713,892
0_2_5_7_8_11_39_40_41_43_45_47_48_50_51,1,1.0,1
0_1_3_4_7_8_10_27_29_30_32_34_35_37,1,1.0,1
12_13_14_16_19_20_23_26_39_40_41_43_45_47_48_49_51,1,1.0,1
0_1_3_4_5_6_8_10_26_29_30_33_34_35_37,1,1.0,1
0_1_2_4_7_8_11_39_40_41_44_45_47_50_51,1,1.0,1
0_1_2_4_7_8_10_29_30_33_34_37,1,1.0,1
0_1_2_3_5_7_8_11_29_30_32_35_37,1,1.0,1
12_13_15_17_19_20_22_27_29_30_32_36_37,1,1.0,1
0_1_3_4_7_8_10_12_13_15_16_19_20_23_29_30_33_34_35_37,1,1.0,1
0_1_3_4_6_8_9_12_13_14_17_18_20_22_29_30_33_34_36_37,1,1.0,1
1_3_4_7_8_11_28_29_30_33_34_36_37,1,1.0,1
12_13_14_16_19_20_23_29_30_31_32_35_37,1,1.0,1
0_1_2_3_5_6_8_9_26_29_30_33_34_35_37,1,1.0,1
0_1_2_4_6_8_10_27_29_30_32_35_37,1,1.0,1
12_13_14_16_18_20_22_27_29_30_32_36_37,1,1.0,1
25_26_28_29_30_32_33_34_36_37,1,1.0,1
12_13_14_16_18_20_23,1,1.0,1
12_13_15_16_18_20_23_27_39_40_41_43_45_47_48_50_51,1,1.0,1
0_1_2_4_7_8_10_26_29_30_32_36,1,1.0,1
12_13_15_16_18_20_23_29_32_36_37,1,1.0,1
12_13_15_17_19_20_22_27_39_40_41_44_45_47_48_49_51,1,1.0,1
12_13_15_17_18_20_22_27_29_30_32_35_37,1,1.0,1
24_28_30_32_36_37,1,1.0,1
0_1_3_5_6_8_9_39_40_41_43_45_47_48_49_50_51,1,1.0,1
12_13_14_16_18_20_22_27_29_30_32_35_37,1,1.0,1
12_13_15_17_18_20_21_29_30_31_32_36_37,1,1.0,1
0_1_2_5_7_8_9_12_13_15_17_19_20_23_26_29_30_33_34_35_37,1,1.0,1
0_1_3_4_6_8_9_12_13_15_16_18_20_21_29_30_33_34_35_37,1,1.0,1
0_1_3_5_7_8_9_29_30_31_32_36_37,1,1.0,1
12_13_16_19_20_22_29_30_31_33_34_36_37,1,1.0,1
12_13_15_16_19_20_23_26_29_30_32_35_37,1,1.0,1
12_13_15_17_18_20_21_24_29_30_33_34_36_37,1,1.0,1
0_1_2_4_7_8_11_27_29_30_32_36_37,1,1.0,1
25_28_29_30_32_36_37,1,1.0,1
0_2_5_6_8_9_29_30_32_35_37,1,1.0,1
0_1_2_5_6_8_10_12_13_14_17_19_20_21_26_29_30_33_34_36_37,1,1.0,1
0_1_2_4_6_8_10_29_30_31_32_35_37,1,1.0,1
12_13_15_17_19_20_23_40_41_43_45_47_48_50_51,1,1.0,1
0_1_2_4_7_8_10_26_29_30_32_35_37,1,1.0,1
0_1_3_5_6_8_11_26_27_29_30_33_34_35_37,1,1.0,1
0_1_3_5_7_8_9_26,1,1.0,1
0_1_2_4_7_8_10_29_30_31_32_34_36_37,1,1.0,1
0_1_2_4_6_8_11_12_13_14_17_18_20_22_29_30_33_34_36_37,1,1.0,1
0_1_2_4_6_8_9_28_29_30_32_34_35_37,1,1.0,1
0_1_3_5_6_8_10_26_29_30_32_36_37,1,1.0,1
0_1_2_5_6_8_9_12_13_14_17_19_20_23_29_30_33_34_36_37,1,1.0,1
12_13_14_16_18_20_23_24_29_30_33_34_36_37,1,1.0,1
0_1_3_5_6_8_10_26_29_30_32_34_35_37_38,1,1.0,1
0_1_3_4_7_8_10_26_27_29_30_32_34_36_37,1,1.0,1
12_13_15_16_18_20_22_27_29_30_32_34_36_37,1,1.0,1
12_13_15_16_18_20_22_27_29_30_32_34_36_37_38,1,1.0,1
12_13_14_17_19_20_21_39_40_41_43_45_47_48_49_50_51,1,1.0,1
0_1_3_5_7_8_10_25_26_29_30_33_34_35_37,1,1.0,1
12_13_15_17_18_20_23_26_29_30_32_35_37,1,1.0,1
0_1_2_5_6_8_11_27_29_30_32_36_37,1,1.0,1
0_1_3_4_7_8_10_27_29_30_32_35_37,1,1.0,1
0_1_3_5_7_8_9_26_27_29_30_32_33_34_35_37,1,1.0,1
25_27_28_29_30_32_34_36_37,1,1.0,1
0_1_2_4_7_8_10_29_30_31_32_36_37,1,1.0,1
0_1_3_4_6_8_9_28_29_30_32_33_34_35_37,1,1.0,1
12_13_14_17_19_20_22_27_29_30_32_35_37,1,1.0,1
12_13_15_16_19_20_21_27_29_30_32_33_34_35_37,1,0.5,2
12_13_15_17_19_20_21_39_40_41_44_45_47_48_49,1,0.5,2
0_1_2_4_6_8_11_29_30_31_32_35_37,1,0.5,2
0_1_2_5_7_8_11_26_29_30_32_34_35_37,1,0.5,2
0_1_2_5_7_8_11_26_29_30_32_36_37,1,0.5,2
12_13_15_17_18_20_23_26_39_40_41_43_45_47_48_50_51,1,0.5,2
0_1_2_4_6_8_10_26_29_30_32_36_37,1,0.5,2
0_1_2_4_7_8_10_26_29_30_32_36_37,1,0.5,2
26_29_32_35_37,1,0.5,2
12_13_15_17_18_20_22_26_29_30_32_34_35_37,1,0.5,2
0_1_3_4_7_8_11_29_30_31_32_34_36_37,1,0.5,2
0_1_3_4_6_8_11_12_13_15_16_18_20_22_29_30_33_34_36_37,1,0.5,2
0_1_2_5_6_8_10_29_30_31_32_36_37,1,0.5,2
0_1_2_5_6_8_9_29_30_31_32_36_37,1,0.5,2
0_1_3_5_7_8_11_26_29_30_32_34_35_37,1,0.5,2
12_13_15_16_19_20_21_29_30_31_32_34_35_37,1,0.5,2
0_1_3_4_6_8_9_27_29_30_32_36_37,1,0.5,2
12_13_14_16_19_20_22_27_29_30_32_35_37,1,0.5,2
0_1_3_4_6_8_10_26_30_33_34_35_37,1,0.5,2
12_13_15_16_18_20_22_27_39_40_41_44_45_47_48_49_51,1,0.5,2
12_13_14_16_18_20_21_27_29_30_32_36_37,1,0.5,2
0_1_3_4_6_8_9_29_30_31_32_35_37,1,0.5,2
0_1_2_4_6_8_9_29_30_32_34_35_37_38,1,0.5,2
12_13_14_17_19_20_21_27_29_30_32_35_37,1,0.5,2
12_13_14_16_18_20_22_26_29_30_32_36_37,1,0.5,2
0_1_2_5_6_8_10_27_29_30_32_34_35_37,1,0.5,2
24_26_27_29_30_32_34_36_37,1,0.5,2
0_1_2_4_7_8_9_27_29_30_32_36_37,1,0.5,2
0_1_2_5_6_8_11_26_27_29_30_32_34_35_37,1,0.5,2
0_1_3_5_7_8_9_26_29_30_32_35_37,1,0.5,2
0_1_3_4_6_8_11_26_29_30_32_35_37,1,0.5,2
0_1_2_5_7_8_10_25_29_30_33_34_36_37,1,0.5,2
0_1_3_4_7_8_9_29_30_31_32_36_37,1,0.5,2
0_1_2_5_6_8_9_27_29_30_32_35_37,1,0.3333333333333333,3
0_1_2_5_7_8_10_26_29_30_32_34_36_37,1,0.3333333333333333,3
0_1_2_4_7_8_11_26_29_30_32_35_37,1,0.3333333333333333,3
12_13_14_17_19_20_22_27_39_40_41_43_45_47_48_50_51,1,0.3333333333333333,3
0_1_3_5_7_8_11_27_29_30_32_35_37,1,0.3333333333333333,3
0_1_3_4_6_8_10_26_29_30_32_36_37,1,0.3333333333333333,3
12_13_14_17_19_20_23_27_29_30_32_35_37,1,0.3333333333333333,3
0_1_3_5_7_8_10_12_13_14_17_19_20_22_29_30_33_34_35_37,1,0.3333333333333333,3
0_1_2_4_6_8_11_27_29_30_32_34_36_37,1,0.3333333333333333,3
0_1_2_4_7_8_9_26_29_30_32_36_37,1,0.3333333333333333,3
0_1_3_4_7_8_9_39_40_41_43_44_45_47_48_49_51,1,0.3333333333333333,3
12_13_15_16_19_20_23_29_30_31_32_35_37,1,0.3333333333333333,3
12_13_14_16_19_20_21_27_29_30_32_36_37,1,0.3333333333333333,3
0_1_2_4_6_8_10_26_29_30_32_35_37,1,0.3333333333333333,3
0_1_2_5_7_8_10_27_29_30_32_36_37,1,0.3333333333333333,3
12_13_15_16_18_20_21_29_30_31_32_34_36_37,1,0.3333333333333333,3
0_1_3_4_6_8_11_25_26_29_30_33_34_36_37,1,0.3333333333333333,3
0_1_3_5_6_8_11_26_29_30_32_34_36_37,1,0.3333333333333333,3
0_1_3_4_6_8_10_25_28_29_30_33_34_35_37,1,0.3333333333333333,3
26_29_30_33_34_37,1,0.3333333333333333,3
12_13_14_16_19_20_22_29_30_31_32_34_36_37,1,0.3333333333333333,3
12_13_17_18_20_21_29_30_33_34_36_37,1,0.3333333333333333,3
0_1_2_5_6_8_11_29_30_31_32_36_37,1,0.3333333333333333,3
0_2_4_7_8_10_29_30_33_34_35_37_38,1,0.25,4
30_33_34_35_37_38,1,0.25,4
0_1_3_5_6_8_10_26_29_30_32_34_36_37,1,0.25,4
12_13_14_17_19_20_23_27_29_30_32_33_34_36_37,1,0.25,4
0_1_2_4_7_8_9_26_29_30_32_35_37,1,0.25,4
0_1_2_5_7_10_26_29_30_33_34_36_37,1,0.25,4
12_13_15_16_18_20_21_29_30_31_32_35_37,1,0.25,4
12_13_15_17_18_20_21_29_30_32_34_35_37,1,0.25,4
12_13_14_17_18_20_22_29_30_32_34_36_37,1,0.25,4
0_1_2_5_7_8_11_27_29_30_32_36_37,1,0.25,4
0_1_3_5_6_8_11_29_30_31_33_34_36_37_38,1,0.25,4
0_1_2_4_7_8_10_25_29_30_33_34_36_37,1,0.25,4
12_13_15_16_19_20_23_29_30_32_34_35_37,1,0.25,4
12_13_14_16_18_20_23_29_30_32_33_34_36_37_38,1,0.25,4
0_1_3_4_7_8_9_27_29_30_32_35_37,1,0.25,4
0_1_3_4_7_8_11_27_29_30_32_34_36_37,1,0.25,4
0_1_2_5_7_8_10_29_30_31_32_34_36_37,1,0.25,4
0_1_3_4_7_8_10_29_30_31_32_36_37,1,0.25,4
0_1_2_5_6_8_11_26_29_30_32_34_36_37,1,0.25,4
12_13_15_17_18_20_22_39_40_41_43_45_47_48_49,1,0.25,4
12_13_15_17_18_20_23_29_30_32_34_36_37,1,0.2,5
0_1_2_4_6_8_9_25_29_30_33_34_36_37,1,0.2,5
12_13_15_17_19_20_22_27_29_30_33_34_35_37_38,1,0.2,5
0_1_3_4_7_8_11_26_29_30_32_36_37,1,0.2,5
12_13_14_16_18_20_23_26_29_30_33_34_35_37_38,1,0.2,5
12_13_15_16_18_20_22_29_30_32_34_36_37,1,0.16666666666666666,6
0_1_3_4_7_8_9_26_29_30_32_35_37,1,0.16666666666666666,6
12_13_14_17_18_20_22_29_30_32_34_35_37,1,0.16666666666666666,6
12_13_15_17_18_20_22_26_29_30_32_33_34_36_37,1,0.16666666666666666,6
0_1_3_4_6_8_9_27_29_30_31_33_34_36_37,1,0.16666666666666666,6
0_1_2_5_6_8_11_26_29_30_32_36_37,1,0.16666666666666666,6
0_1_3_4_7_8_10_26_29_30_32_34_36_37,1,0.16666666666666666,6
12_13_14_17_18_20_23_29_30_32_34_35_37,1,0.16666666666666666,6
0_1_3_5_6_8_11_29_30_32_36_37_38,1,0.14285714285714285,7
29_30_32_35_37,1,0.14285714285714285,7
12_13_15_17_19_20_21_29_30_32_34_36_37,1,0.14285714285714285,7
12_13_15_16_19_20_22_27_39_40_41_43_45_47_48_50_51,1,0.14285714285714285,7
0_1_2_4_7_8_10_27_29_30_32_33_34_35_37,1,0.14285714285714285,7
29_30_32_34_36_37,1,0.14285714285714285,7
12_13_14_16_19_20_23_29_30_32_34_36_37,1,0.14285714285714285,7
12_13_14_16_19_20_23_29_30_32_36_37,1,0.14285714285714285,7
12_13_15_17_19_20_21_29_33_34_36_37,1,0.14285714285714285,7
12_13_14_17_19_20_23_29_30_32_35_37,1,0.14285714285714285,7
29_33_34_35_37,1,0.14285714285714285,7
12_13_14_17_18_20_22_29_30_33_34_36,1,0.14285714285714285,7
0_1_2_4_7_8_11_27_29_30_31_33_34_36_37,1,0.14285714285714285,7
12_13_15_16_19_20_21_29_30_32_34_35_37,1,0.125,8
12_13_14_17_19_20_22_29_30_32_34_36_37,1,0.125,8
12_13_15_16_19_20_22_29_30_32_34_35_37,1,0.125,8
0_1_2_5_6_8_9_11_29_30_33_34_35_37,1,0.125,8
12_13_14_17_19_20_22_29_30_32_36_37,1,0.125,8
12_13_15_17_18_20_23_29_30_32_34_35_37,1,0.125,8
12_13_14_17_18_20_22_29_30_32_35_37,1,0.125,8
0_1_3_4_7_8_9_29_30_32_33_34_35_37_38,1,0.125,8
12_13_14_16_18_20_21_29_30_32_34_35_37,1,0.1111111111111111,9
24_28_30_33_34_36_37,1,0.1111111111111111,9
0_1_3_5_6_8_9_27_29_30_32_33_34_35_37,1,0.1111111111111111,9
0_1_3_5_7_8_11_29_30_32_33_34_36_37_38,1,0.1111111111111111,9
12_13_14_16_19_20_23_29_30_32_34_35_37,1,0.1111111111111111,9
